﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
1193,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,35,臺中市,大雅區,0,2,0,7,2,6,50,13,7,1,5,4,6,6,2,1,5,5,4,1,13,2,8,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.649426,24.216222,2
1194,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,35,臺中市,大甲區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,5,5,1,16,3,10,3,1,B03,7,5,1,8,2,2,,84,84,1,6,4,120.655584,24.381735,2
1195,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,38,臺中市,潭子區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,12,4,120.705453,24.212164,3
1196,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,38,臺中市,太平區,0,2,0,7,3,6,50,3,1,1,5,4,6,6,1,1,3,4,5,2,16,2,9,2,1,C03,7,9,1,10,2,11,,21,21,1,12,4,120.727214,24.157022,2
1197,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,39,臺中市,霧峰區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,45,45,1,13,4,120.665718,24.060327,3
1198,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,39,臺中市,大肚區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,6,4,120.548176,24.14373,3
1199,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,40,臺中市,后里區,0,0,0,7,2,6,50,13,7,1,5,4,6,6,4,4,1,4,4,1,12,,,,,B03,,,1,,9,,,40,40,1,6,4,120.723265,24.288264,3
1200,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,41,臺中市,沙鹿區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,3,4,4,2,17,2,9,1,1,C03,7,5,1,10,2,12,,85,85,1,13,4,120.561404,24.234016,2
1201,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,42,臺中市,北屯區,0,1,0,7,3,6,50,5,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,6,3,19,8,8,,53,53,1,12,4,120.690366,24.183472,2
1202,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,42,臺中市,新社區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,13,3,10,5,4,B03,7,9,1,8,2,5,,7,7,1,13,4,120.795577,24.211074,2
1203,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,45,臺中市,北屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,2,1,1,4,5,2,13,2,8,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.700136,24.164975,2
1204,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,45,臺中市,太平區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,7,7,1,6,4,120.714522,24.110452,3
1205,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,45,臺中市,沙鹿區,0,0,0,7,2,6,50,3,9,1,5,4,6,6,4,4,4,4,5,1,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.56947,24.213246,3
1206,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,46,臺中市,南區,0,1,0,7,3,6,50,4,9,1,5,4,5,6,4,4,5,5,5,2,27,2,9,5,4,C03,7,15,3,19,2,11,,84,84,1,6,4,120.652351,24.119848,2
1207,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,49,臺中市,后里區,0,1,0,7,2,6,50,5,9,1,5,4,6,6,4,4,5,4,5,1,12,3,10,3,1,B03,7,10,1,4,2,8,,20,20,1,6,4,120.698292,24.310108,2
1208,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,52,臺中市,大甲區,0,1,0,7,2,6,30,3,2,1,5,4,6,6,4,4,10,5,5,1,16,2,9,2,1,F01,7,5,7,21,2,11,,14,14,1,3,4,120.619721,24.344431,2
1209,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,55,臺中市,南區,0,3,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,13,7,7,1,12,4,120.657468,24.133669,2
1210,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,55,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,50,50,1,6,4,120.721626,24.117067,3
1211,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,56,臺中市,北區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,9,5,4,2,17,3,10,3,1,B01,7,11,1,4,2,4,,45,45,1,12,4,120.692901,24.152993,2
1212,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,56,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,7,7,1,12,4,120.691007,24.102287,3
1213,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,7,59,臺中市,東區,0,1,0,7,2,6,50,18,24,1,5,4,6,6,3,1,10,5,5,2,17,3,10,3,1,B03,7,1,1,8,2,1,,51,51,1,12,4,120.685881,24.126192,2
1214,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,0,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,84,84,1,12,4,120.668444,24.178288,3
1215,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,0,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,51,51,1,12,4,120.659132,24.194307,3
1216,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,1,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,2,,,,,B03,,,1,,1,,,40,40,1,12,4,120.707275,24.257293,3
1217,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,2,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,62,62,1,12,4,120.660435,24.17377,3
1218,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,3,臺中市,沙鹿區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,47,47,1,12,4,120.568061,24.206748,2
1219,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,5,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,12,4,120.649721,24.164189,3
1220,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,10,臺中市,豐原區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,17,3,10,3,1,B03,7,1,1,8,2,1,,51,51,1,13,4,120.726337,24.256227,2
1221,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,12,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,14,14,1,13,4,120.748408,24.25259,3
1222,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,16,臺中市,南區,0,2,0,7,3,6,40,5,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,13,,48,48,1,6,4,120.660534,24.116903,2
1223,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,16,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,13,2,9,2,1,C03,7,9,1,10,9,11,,7,7,1,6,4,120.701685,24.180803,2
1224,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,24,臺中市,南屯區,0,0,0,7,,,60,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,85,85,1,12,4,120.646775,24.142769,3
1225,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,24,臺中市,大里區,0,1,0,7,3,6,50,18,9,1,5,4,6,3,4,4,5,4,5,2,17,3,10,3,1,B03,7,1,1,8,2,8,,51,51,1,12,4,120.697886,24.102762,2
1226,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,28,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.654596,24.138908,3
1227,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,28,臺中市,西屯區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,1,1,10,5,5,1,10,2,9,3,1,B03,7,9,1,8,2,1,,4,4,1,12,4,120.633935,24.159498,2
1228,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,29,臺中市,南區,0,2,0,7,3,6,50,4,9,1,5,4,6,6,2,1,3,5,5,2,17,2,9,5,4,C03,7,9,1,10,2,11,,7,7,1,6,4,120.645604,24.110433,2
1229,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,30,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,2,,,40,40,1,12,4,120.677734,24.150866,3
1230,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,30,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,5,4,C03,7,9,1,10,2,12,,15,15,1,13,4,120.657446,24.165077,2
1231,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,30,臺中市,西屯區,0,1,0,7,2,6,50,4,19,1,5,4,6,6,4,4,10,5,5,2,3,3,10,5,4,B03,7,6,2,19,2,8,,10,10,1,12,4,120.661126,24.166781,2
1232,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,35,臺中市,沙鹿區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,85,85,1,13,4,120.567887,24.236931,3
1233,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,35,臺中市,清水區,0,1,0,7,3,6,30,4,1,1,5,4,6,1,4,4,5,5,5,1,15,2,9,2,1,C03,7,9,1,10,2,12,,15,15,1,12,4,120.556425,24.262293,2
1234,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,36,臺中市,南屯區,0,1,0,7,2,6,60,13,9,1,5,4,6,6,4,4,1,4,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.647597,24.124399,2
1235,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,38,臺中市,西屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,4,3,4,2,16,2,9,5,4,C03,7,9,1,10,2,12,,6,6,1,13,4,120.663046,24.170571,2
1236,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,38,臺中市,大里區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,6,1,10,2,11,,13,13,1,12,4,120.684135,24.107859,2
1237,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,40,臺中市,南屯區,0,0,0,7,3,6,40,13,9,1,5,4,6,6,4,4,5,4,4,2,30,,,,,B03,,,1,,9,,,87,87,1,12,4,120.633973,24.14694,3
1238,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,40,臺中市,龍井區,0,2,0,7,1,6,40,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,6,4,120.589756,24.19159,2
1239,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,42,臺中市,大肚區,0,2,0,7,1,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.573813,24.149531,2
1240,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,45,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,40,40,1,12,4,120.659515,24.257245,3
1241,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,50,臺中市,沙鹿區,0,1,0,7,2,6,30,3,9,1,5,4,6,6,4,4,10,4,5,2,15,3,10,2,1,C03,7,9,1,10,2,11,,6,6,1,12,4,120.601305,24.258807,2
1242,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,53,臺中市,南屯區,0,0,0,7,3,6,50,13,9,1,5,4,6,6,1,1,3,4,5,2,12,,,,,B03,,,1,,1,,,40,40,1,12,4,120.616809,24.1537,3
1243,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,54,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,8,1,6,4,120.623558,24.149618,3
1244,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,8,59,臺中市,中區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,2,1,5,4,5,2,17,3,10,5,1,B03,7,13,1,8,2,4,,76,76,1,6,4,120.680352,24.143389,2
1245,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,1,臺中市,豐原區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,4,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.717029,24.249438,2
1246,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,2,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,13,4,120.68981,24.124416,3
1247,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,4,臺中市,大雅區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,3,19,2,11,,84,84,1,13,4,120.653824,24.225342,2
1248,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,6,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,17,3,10,3,1,B03,7,9,1,8,2,5,,85,85,1,12,4,120.685674,24.174053,2
1249,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,6,臺中市,太平區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,3,4,5,2,16,2,9,2,1,C03,7,9,1,10,2,14,,20,20,1,12,4,120.723166,24.149437,2
1250,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,7,臺中市,石岡區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,78,78,1,13,4,120.806664,24.266553,3
1251,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,7,臺中市,豐原區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,4,5,2,17,3,10,3,1,B03,7,5,1,8,2,2,,65,65,1,13,4,120.70612,24.250038,2
1252,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,9,臺中市,霧峰區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,8,8,1,13,4,120.680108,24.064274,3
1253,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,10,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,50,50,1,6,4,120.712134,24.155043,3
1254,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,11,臺中市,后里區,0,0,0,7,2,6,40,3,1,1,5,4,6,6,4,4,10,5,5,2,12,,,,,B03,,,1,,2,,,59,59,1,6,4,120.723833,24.312056,3
1255,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,12,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,42,42,1,12,4,120.650276,24.164117,3
1256,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,14,臺中市,大里區,0,0,0,7,3,6,50,13,9,1,5,4,6,6,1,1,5,5,5,1,13,,,,,B12,,,1,,1,,,59,59,1,12,4,120.681244,24.106042,3
1257,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,14,臺中市,后里區,0,0,0,7,,,40,,,,,,,,,,,,,,15,,,,,B03,,,1,,2,,,14,14,1,6,4,120.727731,24.307581,3
1258,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,17,臺中市,南屯區,0,1,0,7,2,6,60,3,1,1,5,4,6,6,4,4,3,4,5,2,16,3,10,3,1,B12,7,5,1,8,2,15,,85,85,1,12,4,120.628355,24.141209,2
1259,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,18,臺中市,潭子區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B12,7,5,1,8,2,2,,11,11,1,13,4,120.703815,24.21269,2
1260,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,21,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,20,20,1,12,4,120.635879,24.181852,3
1261,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,21,臺中市,西屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,1,4,5,2,12,2,9,2,1,C03,7,15,1,10,2,12,,40,40,1,12,4,120.649888,24.168771,2
1262,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,26,臺中市,大里區,0,1,0,7,2,6,50,13,14,1,5,4,6,6,4,4,5,5,5,1,13,2,9,2,1,C03,7,8,1,10,2,12,,8,8,1,13,4,120.704647,24.095944,2
1263,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,32,臺中市,西屯區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,1,13,2,9,2,1,C03,7,9,1,10,2,11,,59,59,1,12,4,120.629098,24.204322,2
1264,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,33,臺中市,北屯區,0,1,0,7,1,6,50,13,8,1,5,4,6,6,4,4,3,4,4,2,12,3,10,3,1,B03,7,5,1,8,2,2,,20,20,1,13,4,120.686938,24.197172,2
1265,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,34,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,12,4,120.660203,24.158177,3
1266,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,36,臺中市,中區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,12,,21,21,1,12,4,120.678351,24.146754,2
1267,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,40,臺中市,烏日區,0,2,0,7,2,6,60,13,9,1,5,4,6,6,4,4,1,4,5,1,12,2,9,2,1,C03,7,9,1,10,2,12,,7,7,1,5,4,120.646229,24.110109,2
1268,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,45,臺中市,沙鹿區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,120.566885,24.204108,3
1269,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,46,臺中市,太平區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,5,4,1,16,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.718681,24.148883,2
1270,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,48,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,40,40,1,6,4,120.710125,24.134861,3
1271,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,9,57,臺中市,西區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,1,,15,15,1,12,4,120.680726,24.136455,2
1272,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,0,臺中市,太平區,0,0,0,7,,,80,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,7,7,1,12,4,120.715503,24.152346,3
1273,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,0,臺中市,豐原區,0,2,0,7,2,6,50,4,2,1,5,4,6,6,1,1,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.736222,24.260848,2
1274,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,1,臺中市,北屯區,0,2,0,7,3,6,50,3,1,1,5,4,6,6,3,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,4,,24,24,1,6,4,120.733325,24.170166,2
1275,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,4,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B11,,,1,,1,,,7,7,1,12,4,120.646292,24.182471,3
1276,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,6,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,5,4,C03,7,9,1,10,2,12,,39,39,1,12,4,120.680949,24.15816,2
1277,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,7,臺中市,西區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,5,4,C03,7,6,1,10,2,14,,48,48,1,12,4,120.674994,24.138036,2
1278,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,7,臺中市,北屯區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,,12,12,1,12,4,120.679428,24.181803,2
1279,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,15,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,3,,2,,,48,48,1,13,4,120.672117,24.166897,3
1280,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,16,臺中市,西屯區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,4,4,2,13,3,10,5,4,B03,7,9,1,8,2,5,,7,7,1,13,4,120.636227,24.170249,2
1281,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,19,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,12,12,1,6,4,120.629918,24.343527,3
1282,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,23,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,47,47,1,6,4,120.637463,24.133994,3
1283,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,25,臺中市,北屯區,0,3,0,7,2,3,80,13,9,1,5,4,6,6,4,4,1,4,5,2,17,2,9,3,1,B12,7,15,1,8,3,1,,90,90,1,12,4,120.72067,24.167117,2
1284,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,25,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,13,4,120.615419,24.114451,3
1285,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,30,臺中市,潭子區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,57,57,1,12,4,120.712991,24.199674,3
1286,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,30,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.678634,24.126319,3
1287,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,30,臺中市,梧棲區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,78,78,1,6,4,120.535929,24.25868,3
1288,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,31,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,7,7,1,12,4,120.657443,24.135167,3
1289,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,32,臺中市,大肚區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,C03,,,1,,1,,,51,51,1,6,4,120.53636,24.161634,3
1290,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,33,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,18,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.706902,24.170991,2
1291,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,34,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,27,,,,,B03,,,1,,2,,,59,59,1,13,4,120.745867,24.234272,3
1292,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,35,臺中市,霧峰區,0,0,0,7,,,80,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.689871,24.064078,3
1293,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,38,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,13,4,120.655911,24.158976,3
1294,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,40,臺中市,大甲區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,27,2,9,3,1,B03,7,9,1,8,2,5,,59,59,1,6,4,120.674615,24.379172,2
1295,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,40,臺中市,豐原區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,1,14,3,10,3,1,B12,7,2,1,8,1,3,,49,49,1,12,4,120.727144,24.248631,3
1296,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,41,臺中市,后里區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,13,,,,,B03,,,1,,2,,,56,56,1,6,4,120.713729,24.303641,3
1297,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,48,臺中市,后里區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,11,2,8,1,1,C03,7,10,1,10,2,12,14,8,8,1,6,4,120.713858,24.306278,2
1298,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,49,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,7,,40,40,1,12,4,120.687358,24.146286,3
1299,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,52,臺中市,西屯區,0,2,0,7,1,6,40,13,9,1,5,4,6,6,4,4,5,4,4,2,16,3,10,1,1,C03,7,1,1,10,2,14,,51,51,1,12,4,120.64246,24.17811,2
1300,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,10,58,臺中市,南屯區,0,0,0,7,3,6,50,13,9,1,5,4,6,6,4,4,3,4,5,2,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.638391,24.151464,3
1301,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,11,0,臺中市,大甲區,0,1,0,7,3,6,50,13,12,1,5,4,6,6,4,4,4,4,5,1,17,3,10,5,4,B01,7,5,1,1,2,5,,47,47,1,6,4,120.634046,24.344749,2
1302,66000,387130000C,(04)23274275,(04)23288582,2025,07,4,11,1,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.614137,24.1867,3
